index,jour,mois,lumiere,departement,agglomeration,intersection,condition_atmospherique,type_collision,lat,long,velo,categorie_route,circulation,nombre_voie,voie_reservee,declivite,largeur_route,etat_surface,type_infrastructure,voie_accident,limite_vitesse,vacances,Date,weekday,coordinates,closest_compteur,traffic
4656,2,2,1,75,2,1,1,6,48.854977,2.37321,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-02-02 16:05:00,1,"(48.854977, 2.37321)",100047540-101047540,5.0
4657,6,2,1,75,2,2,2,3,48.871489,2.343067,False,4,2,5,0,1,-1.0,2,0,1,50,False,2021-06-02 14:10:00,2,"(48.871489, 2.343067)",100003099-353242239,0.0
4658,7,2,1,75,2,2,2,7,48.862572,2.31041,True,4,2,2,1,1,-1.0,2,-1,5,50,False,2021-07-02 13:35:00,4,"(48.862572, 2.31041)",100056223-101056223,6.0
4659,5,2,1,75,2,3,1,2,48.889573,2.326284,False,4,2,3,3,1,-1.0,1,0,1,50,False,2021-05-02 16:00:00,6,"(48.889573, 2.326284)",100063175-353277235,2.0
4660,6,2,1,75,2,2,2,3,48.88402,2.318499,False,4,2,2,0,1,-1.0,2,0,1,30,False,2021-06-02 11:00:00,2,"(48.88402, 2.318499)",100063175-353277235,2.0
4661,6,2,5,75,2,3,2,3,48.868814,2.283326,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-06-02 21:30:00,2,"(48.868814, 2.283326)",100044495-101044495,0.0
4662,6,2,1,75,2,7,3,3,48.8380209788,2.2563705654,True,4,3,1,1,1,-1.0,2,-1,5,50,False,2021-06-02 16:00:00,2,"(48.8380209788, 2.2563705654)",100056331-103056331,0.0
4663,6,2,1,75,2,3,3,2,48.864961,2.295883,False,4,1,3,0,2,-1.0,2,0,1,50,False,2021-06-02 16:30:00,2,"(48.864961, 2.295883)",100044494-101044494,1.0
4664,6,2,5,75,2,2,2,6,48.841891,2.367873,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-06-02 17:50:00,2,"(48.841891, 2.367873)",100056329-103056329,0.0
4665,6,2,1,75,2,2,3,6,48.822914,2.36873,False,4,2,1,0,1,-1.0,2,0,1,50,False,2021-06-02 17:18:00,2,"(48.822914, 2.36873)",100056039-101056039,5.0
4666,6,2,5,75,2,2,2,3,48.847171,2.393673,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-06-02 18:45:00,2,"(48.847171, 2.393673)",100006300-101006300,0.0
4667,6,2,5,75,2,3,3,6,48.849681,2.387324,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-06-02 19:00:00,2,"(48.849681, 2.387324)",100006300-101006300,0.0
4668,6,2,2,75,2,5,3,6,48.845907,2.374357,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-06-02 17:30:00,2,"(48.845907, 2.374357)",100041488-101041488,2.0
4669,6,2,2,75,2,2,3,6,48.83176,2.397803,False,4,2,2,0,1,-1.0,2,-1,6,50,False,2021-06-02 16:50:00,2,"(48.83176, 2.397803)",100056226-104056226,1.0
4670,6,2,5,75,2,1,2,3,48.8437,2.36985,False,4,1,0,0,2,-1.0,2,0,1,50,False,2021-06-02 20:10:00,2,"(48.8437, 2.36985)",100056329-103056329,0.0
4671,5,2,1,75,2,1,1,6,48.871238,2.344532,False,4,2,2,1,1,-1.0,1,0,1,50,False,2021-05-02 08:45:00,6,"(48.871238, 2.344532)",100003099-353242239,0.0
4672,4,2,2,75,2,7,1,3,48.847403,2.312104,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-04-02 17:30:00,4,"(48.847403, 2.312104)",100060178-101060178,0.0
4673,5,2,1,75,2,2,1,6,48.849027,2.409238,False,4,1,1,1,1,-1.0,1,0,1,30,False,2021-05-02 14:40:00,6,"(48.849027, 2.409238)",100056036-101056036,0.0
4674,5,2,1,75,2,5,1,3,48.884663,2.32953,False,4,3,6,3,1,-1.0,1,0,1,50,False,2021-05-02 15:15:00,6,"(48.884663, 2.32953)",100063175-353277235,2.0
4675,5,2,1,75,2,2,1,6,48.844564,2.287051,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-05-02 14:10:00,6,"(48.844564, 2.287051)",100056330-104056330,1.0
4676,4,2,5,75,2,2,1,3,48.841006,2.291424,False,4,1,2,0,1,-1.0,1,0,1,50,False,2021-04-02 21:00:00,4,"(48.841006, 2.291424)",100056040-101056040,0.0
4677,5,2,1,75,2,2,1,6,48.824738,2.318325,False,4,1,3,1,1,-1.0,1,0,1,50,False,2021-05-02 12:55:00,6,"(48.824738, 2.318325)",100056225-101056225,0.0
4678,5,2,1,75,2,2,1,3,48.870695,2.332524,False,4,4,11,0,1,-1.0,1,0,1,50,False,2021-05-02 17:17:00,6,"(48.870695, 2.332524)",100056035-353266460,0.0
4679,5,2,1,75,2,2,1,3,48.857713,2.32799,True,4,2,2,1,1,-1.0,1,0,1,50,False,2021-05-02 09:40:00,6,"(48.857713, 2.32799)",100056035-353266460,0.0
4680,5,2,1,75,2,3,1,3,48.867681,2.337927,True,4,1,1,0,1,-1.0,1,0,1,30,False,2021-05-02 12:20:00,6,"(48.867681, 2.337927)",100057445-103057445,13.0
4681,4,2,1,75,2,3,1,3,48.884268,2.375886,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-04-02 15:20:00,4,"(48.884268, 2.375886)",100056034-101056034,4.0
4682,4,2,1,75,2,1,1,6,48.887083,2.33595,False,4,1,1,0,2,-1.0,1,0,1,30,False,2021-04-02 10:15:00,4,"(48.887083, 2.33595)",100063175-353277235,2.0
4683,2,2,1,75,2,1,1,3,48.898787,2.344172,False,4,1,2,3,1,-1.0,2,-1,6,50,False,2021-02-02 14:00:00,1,"(48.898787, 2.344172)",100063174-101063174,0.0
4684,4,2,1,75,2,3,1,6,48.892327,2.317185,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-04-02 15:55:00,4,"(48.892327, 2.317185)",100063175-353277235,2.0
4685,3,2,1,75,2,2,3,6,48.869532,2.295729,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-03-02 08:15:00,1,"(48.869532, 2.295729)",100044494-101044494,1.0
4686,4,2,1,75,2,1,1,6,48.834572,2.440255,True,4,1,2,2,1,-1.0,1,-1,5,50,False,2021-04-02 16:20:00,4,"(48.834572, 2.440255)",100056226-104056226,1.0
4687,4,2,1,75,2,1,1,1,48.868042,2.368561,True,4,1,1,2,1,-1.0,1,0,1,50,False,2021-04-02 12:12:00,4,"(48.868042, 2.368561)",100047544-101047544,2.0
4688,4,2,1,75,2,3,8,6,48.879798,2.365527,True,4,1,1,0,1,-1.0,1,0,1,50,False,2021-04-02 13:40:00,4,"(48.879798, 2.365527)",100047533-101047533,11.0
4689,4,2,1,75,2,7,1,3,48.883439,2.327679,False,4,1,3,3,1,-1.0,1,0,1,50,False,2021-04-02 12:45:00,4,"(48.883439, 2.327679)",100063175-353277235,2.0
4690,4,2,1,75,2,1,1,2,48.870063,2.315499,False,4,2,4,3,1,-1.0,1,0,1,30,False,2021-04-02 10:45:00,4,"(48.870063, 2.315499)",100057380-104057380,1.0
4691,4,2,1,75,2,1,1,2,48.848917,2.321499,True,4,2,3,0,1,-1.0,1,0,1,30,False,2021-04-02 08:30:00,4,"(48.848917, 2.321499)",100060178-101060178,0.0
4692,3,2,1,75,2,3,2,3,48.849826,2.323283,False,4,2,3,0,1,-1.0,2,0,1,50,False,2021-03-02 14:36:00,1,"(48.849826, 2.323283)",100060178-101060178,0.0
4693,4,2,5,75,2,1,1,6,48.871238,2.344543,True,4,2,5,1,1,-1.0,1,-1,5,10,False,2021-04-02 21:00:00,4,"(48.871238, 2.344543)",100003099-353242239,0.0
4694,4,2,1,75,2,3,1,6,48.870851,2.342852,False,4,1,3,1,1,-1.0,1,8,1,50,False,2021-04-02 14:20:00,4,"(48.870851, 2.342852)",100003099-353242239,0.0
4695,3,2,1,75,2,7,2,7,48.8601175384,2.3333448172,False,4,1,4,0,1,-1.0,2,0,1,50,False,2021-03-02 15:30:00,1,"(48.8601175384, 2.3333448172)",100056035-353266460,0.0
4696,2,2,1,75,2,2,1,3,48.853424,2.367157,True,4,2,2,1,1,-1.0,1,0,1,50,False,2021-02-02 14:40:00,1,"(48.853424, 2.367157)",100047544-101047544,2.0
4697,3,2,2,75,2,1,1,3,48.88566,2.397454,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-03-02 17:50:00,1,"(48.88566, 2.397454)",100047542-104047542,3.0
4698,3,2,1,75,2,1,1,2,48.830171,2.402188,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-03-02 09:10:00,1,"(48.830171, 2.402188)",100056226-104056226,1.0
4699,1,2,5,75,2,1,8,3,48.825675,2.386693,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-01-02 18:35:00,5,"(48.825675, 2.386693)",100047541-353326452,1.0
4700,2,2,1,75,2,2,2,3,48.891267,2.363284,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-02-02 11:55:00,1,"(48.891267, 2.363284)",100047545-104047545,1.0
4701,3,2,1,75,2,1,2,3,48.866234,2.279894,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-03-02 14:18:00,1,"(48.866234, 2.279894)",100044495-101044495,0.0
4702,3,2,1,75,2,3,2,3,48.829254,2.319229,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-03-02 07:50:00,1,"(48.829254, 2.319229)",100056225-101056225,0.0
4703,3,2,4,75,2,3,3,3,48.8241,2.327785,False,4,1,3,1,1,-1.0,2,-1,5,50,False,2021-03-02 07:45:00,1,"(48.8241, 2.327785)",100056225-101056225,0.0
4704,2,2,1,75,2,2,1,3,48.837574,2.373648,True,4,1,2,1,4,-1.0,2,-1,5,50,False,2021-02-02 16:20:00,1,"(48.837574, 2.373648)",100056332-104056332,2.0
4705,3,2,5,75,2,2,3,2,48.862832,2.313442,False,4,2,6,0,1,-1.0,2,0,1,50,False,2021-03-02 07:40:00,1,"(48.862832, 2.313442)",100056335-103056335,0.0
4706,3,2,1,75,2,5,2,6,48.85875,2.347495,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-03-02 09:25:00,1,"(48.85875, 2.347495)",100050876-103050876,1.0
4707,2,2,1,75,2,2,2,6,48.864441,2.351557,False,4,1,5,0,1,-1.0,2,0,1,50,False,2021-02-02 08:55:00,1,"(48.864441, 2.351557)",100057445-103057445,13.0
4708,2,2,2,75,2,1,2,5,48.892762,2.301989,False,4,1,2,0,2,-1.0,2,0,1,50,False,2021-02-02 07:50:00,1,"(48.892762, 2.301989)",100044494-101044494,1.0
4709,2,2,1,75,2,5,1,3,48.901109,2.335124,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-02-02 17:35:00,1,"(48.901109, 2.335124)",300021320-353293614,1.0
4710,1,2,5,75,2,2,1,3,48.897798,2.33743,False,4,-1,4,0,1,-1.0,1,0,1,50,False,2021-01-02 19:45:00,5,"(48.897798, 2.33743)",300021320-353293614,1.0
4711,2,2,5,75,2,2,1,6,48.890125,2.303776,False,4,3,3,0,1,-1.0,1,0,1,50,False,2021-02-02 18:10:00,1,"(48.890125, 2.303776)",100044494-101044494,1.0
4712,2,2,5,75,2,5,1,3,48.826168,2.359994,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-02-02 18:30:00,1,"(48.826168, 2.359994)",100056039-101056039,5.0
4713,2,2,1,75,2,4,1,3,48.882434,2.369167,True,4,2,2,1,1,-1.0,1,0,1,50,False,2021-02-02 16:10:00,1,"(48.882434, 2.369167)",100047545-104047545,1.0
4714,2,2,5,75,2,3,2,3,48.853702,2.365651,True,4,3,4,0,1,-1.0,2,0,1,50,False,2021-02-02 07:45:00,1,"(48.853702, 2.365651)",100036719-104036719,0.0
4715,31,1,5,75,2,1,2,2,48.90102,2.342629,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-01-31 18:00:00,6,"(48.90102, 2.342629)",100063174-101063174,0.0
4716,1,2,1,75,2,4,2,5,48.8632156854,2.2961995111,False,4,2,4,3,1,-1.0,2,-1,6,50,False,2021-01-02 08:52:00,5,"(48.8632156854, 2.2961995111)",100044494-101044494,1.0
4717,30,1,5,75,2,2,2,3,48.847695,2.313351,False,4,1,1,0,1,-1.0,2,0,1,30,False,2021-01-30 20:45:00,5,"(48.847695, 2.313351)",100060178-101060178,0.0
4718,1,2,1,75,2,3,1,6,48.871032,2.393133,False,4,-1,2,0,1,-1.0,1,0,1,50,False,2021-01-02 16:30:00,5,"(48.871032, 2.393133)",100047537-101047537,2.0
4719,1,2,1,75,2,2,1,3,48.846707,2.41588,False,4,1,1,1,1,-1.0,1,-1,5,50,False,2021-01-02 13:00:00,5,"(48.846707, 2.41588)",100056036-101056036,0.0
4720,30,1,5,75,2,4,2,6,48.8772503985,2.2704997845,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-30 22:45:00,5,"(48.8772503985, 2.2704997845)",100047538-101047538,0.0
4721,1,2,5,75,2,2,1,3,48.838067,2.294612,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-02 21:25:00,5,"(48.838067, 2.294612)",300014702-353245971,2.0
4722,1,2,5,75,2,2,2,6,48.835397,2.311796,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-02 02:44:00,5,"(48.835397, 2.311796)",300014702-353245971,2.0
4723,1,2,2,75,2,3,2,7,48.841169,2.291812,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-02 07:35:00,5,"(48.841169, 2.291812)",100056040-101056040,0.0
4724,1,2,5,75,2,4,1,3,48.857328,2.380819,False,4,2,4,1,1,-1.0,1,0,1,50,False,2021-01-02 18:59:00,5,"(48.857328, 2.380819)",100044506-101044506,9.0
4725,1,2,1,75,2,3,1,3,48.86066,2.378345,True,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-02 12:10:00,5,"(48.86066, 2.378345)",100044506-101044506,9.0
4726,1,2,2,75,2,4,8,6,48.8696074962,2.3530065561,False,4,1,3,1,1,-1.0,1,-1,5,50,False,2021-01-02 17:00:00,5,"(48.8696074962, 2.3530065561)",100056334-104056334,5.0
4727,1,2,1,75,2,3,1,6,48.8690588725,2.3554322912,False,4,4,1,0,1,-1.0,1,0,1,30,False,2021-01-02 15:15:00,5,"(48.8690588725, 2.3554322912)",100056334-104056334,5.0
4728,31,1,5,75,2,1,2,6,48.895346,2.394118,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-01-31 01:54:00,6,"(48.895346, 2.394118)",100047542-104047542,3.0
4729,31,1,1,75,2,1,8,6,48.882713,2.319848,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-31 10:36:00,6,"(48.882713, 2.319848)",100063175-353277235,2.0
4730,30,1,5,75,2,2,3,2,48.872965,2.293141,False,4,-1,4,0,1,-1.0,2,0,1,50,False,2021-01-30 20:50:00,5,"(48.872965, 2.293141)",100044494-101044494,1.0
4731,31,1,1,75,2,7,2,2,48.822124,2.325125,False,4,2,10,0,1,-1.0,2,0,1,50,False,2021-01-31 11:30:00,6,"(48.822124, 2.325125)",100056225-101056225,0.0
4732,31,1,5,75,2,2,2,3,48.858019,2.371628,False,4,1,2,0,1,-1.0,2,0,1,50,False,2021-01-31 20:45:00,6,"(48.858019, 2.371628)",100047544-101047544,2.0
4733,31,1,1,75,2,3,2,6,48.881978,2.324478,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-01-31 11:10:00,6,"(48.881978, 2.324478)",100063175-353277235,2.0
4734,31,1,2,75,2,2,2,7,48.846944,2.316871,True,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-31 17:30:00,6,"(48.846944, 2.316871)",100060178-101060178,0.0
4735,30,1,1,75,2,3,2,6,48.864984,2.358262,False,4,1,3,0,1,-1.0,2,0,1,50,False,2021-01-30 13:00:00,5,"(48.864984, 2.358262)",100056334-104056334,5.0
4736,30,1,1,75,2,1,1,7,48.866049,2.413204,False,4,-1,4,0,1,-1.0,2,0,1,70,False,2021-01-30 11:05:00,5,"(48.866049, 2.413204)",100056327-103056327,3.0
4737,29,1,1,75,2,1,2,7,48.834928,2.262709,False,4,1,4,0,1,-1.0,2,2,1,70,False,2021-01-29 16:10:00,4,"(48.834928, 2.262709)",100056331-103056331,0.0
4738,29,1,5,75,2,1,1,3,48.8449465293,2.254820466,False,4,1,4,0,1,-1.0,1,1,1,70,False,2021-01-29 06:55:00,4,"(48.8449465293, 2.254820466)",100047535-101047535,0.0
4739,30,1,1,75,2,2,2,6,48.897797,2.337435,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-30 12:40:00,5,"(48.897797, 2.337435)",300021320-353293614,1.0
4740,29,1,1,75,2,4,2,3,48.892289,2.301019,False,4,2,6,0,1,-1.0,2,0,1,50,False,2021-01-29 12:45:00,4,"(48.892289, 2.301019)",100044494-101044494,1.0
4741,29,1,1,75,2,2,1,6,48.846484,2.27063,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-29 12:37:00,4,"(48.846484, 2.27063)",100042374-109042374,0.0
4742,29,1,1,75,2,1,2,3,48.840666,2.296369,False,4,2,3,0,1,-1.0,2,0,1,50,False,2021-01-29 16:25:00,4,"(48.840666, 2.296369)",100056040-101056040,0.0
4743,29,1,1,75,2,1,2,6,48.841423,2.298624,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-29 14:00:00,4,"(48.841423, 2.298624)",100056040-101056040,0.0
4744,29,1,1,75,2,2,1,6,48.838236,2.308355,True,4,2,2,1,1,-1.0,1,-1,5,30,False,2021-01-29 12:00:00,4,"(48.838236, 2.308355)",300014702-353245971,2.0
4745,30,1,5,75,2,3,1,6,48.838276,2.342064,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-01-30 00:45:00,5,"(48.838276, 2.342064)",100049407-353255860,1.0
4746,30,1,5,75,2,3,2,3,48.839942,2.432125,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-30 19:45:00,5,"(48.839942, 2.432125)",100056226-104056226,1.0
4747,30,1,1,75,2,7,2,3,48.835373,2.406559,False,4,4,4,0,1,-1.0,2,0,1,50,False,2021-01-30 11:50:00,5,"(48.835373, 2.406559)",100056226-104056226,1.0
4748,30,1,1,75,2,2,1,6,48.851697,2.319039,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-01-30 12:40:00,5,"(48.851697, 2.319039)",100060178-101060178,0.0
4749,29,1,1,75,2,1,2,4,48.900283,2.383367,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-01-29 15:30:00,4,"(48.900283, 2.383367)",100047542-104047542,3.0
4750,29,1,5,75,2,4,1,2,48.846905,2.340603,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-01-29 20:15:00,4,"(48.846905, 2.340603)",100060174-101060174,0.0
4751,29,1,1,75,2,2,2,3,48.881991,2.402526,True,4,2,2,0,2,-1.0,2,0,1,50,False,2021-01-29 17:00:00,4,"(48.881991, 2.402526)",100056327-103056327,3.0
4752,28,1,5,75,2,7,2,3,48.9008426582,2.3889591881,False,4,1,3,0,1,-1.0,2,0,1,50,False,2021-01-28 22:30:00,3,"(48.9008426582, 2.3889591881)",100047542-104047542,3.0
4753,28,1,1,75,2,1,8,3,48.885118,2.330282,False,4,2,3,0,2,-1.0,2,0,1,50,False,2021-01-28 13:00:00,3,"(48.885118, 2.330282)",100063175-353277235,2.0
4754,28,1,5,75,2,1,2,6,48.8946851722,2.3594373465,False,4,2,3,3,1,-1.0,2,-1,6,50,False,2021-01-28 07:00:00,3,"(48.8946851722, 2.3594373465)",100047545-104047545,1.0
4755,29,1,1,75,2,1,1,3,48.876535,2.288801,True,4,1,1,0,2,-1.0,1,0,1,30,False,2021-01-29 09:10:00,4,"(48.876535, 2.288801)",100044495-101044495,0.0
4756,29,1,1,75,2,2,1,3,48.875127,2.296021,True,4,2,6,1,2,-1.0,1,-1,5,50,False,2021-01-29 08:13:00,4,"(48.875127, 2.296021)",100044494-101044494,1.0
4757,28,1,1,75,2,2,1,3,48.878307,2.295712,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-01-28 12:50:00,3,"(48.878307, 2.295712)",100044494-101044494,1.0
4758,29,1,5,75,2,4,1,6,48.840589,2.330139,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-01-29 18:15:00,4,"(48.840589, 2.330139)",100049407-353255860,1.0
4759,28,1,1,75,2,1,8,3,48.829919,2.354199,False,4,1,2,0,1,-1.0,2,0,1,50,False,2021-01-28 13:10:00,3,"(48.829919, 2.354199)",100047539-101047539,2.0
4760,29,1,1,75,2,2,2,7,48.884266,2.36464,False,4,3,2,0,1,-1.0,2,0,1,50,False,2021-01-29 12:30:00,4,"(48.884266, 2.36464)",100047545-104047545,1.0
4761,28,1,5,75,2,5,2,6,48.8785352863,2.3540523732,False,4,3,2,0,1,-1.0,2,9,1,50,False,2021-01-28 23:46:00,3,"(48.8785352863, 2.3540523732)",100047536-101047536,10.0
4762,28,1,1,75,2,1,2,6,48.872681,2.359328,False,4,1,2,0,1,-1.0,2,0,1,50,False,2021-01-28 10:40:00,3,"(48.872681, 2.359328)",100047533-101047533,11.0
4763,29,1,1,75,2,2,2,3,48.8625825338,2.3190491784,True,4,2,6,1,1,-1.0,2,-1,5,50,False,2021-01-29 14:35:00,4,"(48.8625825338, 2.3190491784)",100056045-101056045,0.0
4764,29,1,1,75,2,4,1,6,48.851869,2.328662,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-01-29 09:07:00,4,"(48.851869, 2.328662)",100049407-353255860,1.0
4765,28,1,1,75,2,2,1,5,48.85344,2.357893,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-01-28 14:45:00,3,"(48.85344, 2.357893)",100036719-104036719,0.0
4766,28,1,2,75,2,1,2,2,48.883425,2.284172,False,4,1,-1,0,1,-1.0,2,0,1,70,False,2021-01-28 08:20:00,3,"(48.883425, 2.284172)",100047534-101047534,0.0
4767,28,1,1,75,2,2,1,3,48.883654,2.396974,False,4,2,4,0,2,-1.0,2,0,1,50,False,2021-01-28 15:20:00,3,"(48.883654, 2.396974)",100047542-104047542,3.0
4768,28,1,5,75,2,2,2,6,48.882891,2.293736,False,4,1,1,0,1,-1.0,2,0,1,50,False,2021-01-28 18:00:00,3,"(48.882891, 2.293736)",100044494-101044494,1.0
4769,27,1,5,75,2,7,2,6,48.864878,2.294112,False,4,3,2,0,1,-1.0,2,0,1,50,False,2021-01-27 19:45:00,2,"(48.864878, 2.294112)",100044495-101044495,0.0
4770,28,1,1,75,2,2,1,6,48.833499,2.298706,False,4,1,1,0,2,-1.0,2,0,1,30,False,2021-01-28 14:15:00,3,"(48.833499, 2.298706)",300014702-353245971,2.0
4771,27,1,5,75,2,5,2,3,48.849966,2.288425,True,4,1,1,0,1,-1.0,2,0,1,50,False,2021-01-27 21:00:00,2,"(48.849966, 2.288425)",100056330-104056330,1.0
4772,28,1,1,75,2,3,8,2,48.830294,2.347203,False,4,1,2,0,2,-1.0,2,0,1,50,False,2021-01-28 13:55:00,3,"(48.830294, 2.347203)",100049408-101049408,2.0
4773,28,1,5,75,2,2,2,6,48.864403,2.369048,False,4,2,2,0,1,-1.0,2,0,1,30,False,2021-01-28 18:30:00,3,"(48.864403, 2.369048)",100047544-101047544,2.0
4774,28,1,1,75,2,1,8,3,48.844421,2.441105,True,4,2,4,1,1,-1.0,2,-1,5,50,False,2021-01-28 10:40:00,3,"(48.844421, 2.441105)",100056327-103056327,3.0
4775,28,1,1,75,2,1,1,2,48.876286,2.333616,False,4,2,2,3,1,-1.0,1,0,1,50,False,2021-01-28 14:28:00,3,"(48.876286, 2.333616)",100063175-353277235,2.0
4776,26,1,2,75,2,1,1,7,48.88035,2.407486,False,4,2,2,1,2,-1.0,1,0,1,50,False,2021-01-26 08:10:00,1,"(48.88035, 2.407486)",100056327-103056327,3.0
4777,27,1,1,75,2,1,8,3,48.895493,2.370525,False,4,2,2,0,1,-1.0,2,0,1,50,False,2021-01-27 09:15:00,2,"(48.895493, 2.370525)",100047545-104047545,1.0
4778,26,1,1,75,2,3,1,3,48.8927147273,2.3487408131,False,4,2,0,0,1,-1.0,1,0,1,50,False,2021-01-26 13:30:00,1,"(48.8927147273, 2.3487408131)",100063173-101063173,0.0
4779,27,1,1,75,2,3,1,6,48.892644,2.352347,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-27 08:50:00,2,"(48.892644, 2.352347)",100063173-101063173,0.0
4780,27,1,1,75,2,3,2,7,48.888333,2.293935,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-01-27 08:50:00,2,"(48.888333, 2.293935)",100044494-101044494,1.0
4781,24,1,1,75,2,2,4,3,48.879146,2.303144,False,4,2,4,1,1,-1.0,2,0,1,50,False,2021-01-24 13:10:00,6,"(48.879146, 2.303144)",100056042-101056042,1.0
4782,27,1,5,75,2,2,2,3,48.865043,2.234447,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-01-27 00:45:00,2,"(48.865043, 2.234447)",100047535-101047535,0.0
4783,27,1,5,75,2,1,9,2,48.837407,2.377356,False,4,1,3,0,2,-1.0,2,1,1,50,False,2021-01-27 18:40:00,2,"(48.837407, 2.377356)",100056332-104056332,2.0
4784,27,1,1,75,2,1,2,6,48.837322,2.389775,False,4,1,2,1,2,-1.0,2,0,1,50,False,2021-01-27 10:25:00,2,"(48.837322, 2.389775)",100047546-104047546,1.0
4785,27,1,1,75,2,3,2,6,48.863086,2.376146,False,4,2,2,0,1,-1.0,2,0,1,30,False,2021-01-27 08:30:00,2,"(48.863086, 2.376146)",100044506-101044506,9.0
4786,27,1,5,75,2,2,2,6,48.878976,2.355754,False,4,1,2,0,2,-1.0,2,0,1,50,False,2021-01-27 18:50:00,2,"(48.878976, 2.355754)",100047533-101047533,11.0
4787,27,1,1,75,2,1,1,6,48.875706,2.348723,False,4,1,1,0,1,-1.0,2,8,1,50,False,2021-01-27 12:15:00,2,"(48.875706, 2.348723)",100003099-353242239,0.0
4788,27,1,1,75,2,7,1,7,48.873258,2.294646,False,4,1,6,0,1,-1.0,2,0,1,50,False,2021-01-27 09:00:00,2,"(48.873258, 2.294646)",100044494-101044494,1.0
4789,25,1,1,75,2,4,1,3,48.846483,2.254921,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-01-25 13:10:00,0,"(48.846483, 2.254921)",100047535-101047535,0.0
4790,26,1,1,75,2,7,1,2,48.86488,2.398645,False,4,3,4,1,1,-1.0,1,0,1,30,False,2021-01-26 08:20:00,1,"(48.86488, 2.398645)",100056036-101056036,0.0
4791,26,1,5,75,2,1,1,7,48.825601,2.378191,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-26 05:00:00,1,"(48.825601, 2.378191)",100047541-353326452,1.0
4792,26,1,1,75,2,1,1,3,48.837769,2.400536,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-01-26 09:00:00,1,"(48.837769, 2.400536)",100056226-104056226,1.0
4793,26,1,2,75,2,2,1,3,48.862132,2.372856,True,4,2,2,1,1,-1.0,1,-1,5,50,False,2021-01-26 08:10:00,1,"(48.862132, 2.372856)",100044493-101044493,5.0
4794,26,1,1,75,2,2,1,7,48.857728,2.347792,True,4,1,2,0,1,-1.0,1,-1,5,30,False,2021-01-26 16:45:00,1,"(48.857728, 2.347792)",100050876-103050876,1.0
4795,26,1,1,75,2,3,8,6,48.855229,2.361107,True,4,1,3,1,1,-1.0,1,-1,5,30,False,2021-01-26 15:45:00,1,"(48.855229, 2.361107)",100036719-104036719,0.0
4796,26,1,1,75,2,2,1,6,48.860618,2.349388,True,4,1,4,1,1,-1.0,1,-1,5,50,False,2021-01-26 16:00:00,1,"(48.860618, 2.349388)",100057445-103057445,13.0
